name,title,url
Patsy Cline,American Legends : Patsy Cline,https://musicbrainz.org/release/287f3bf5-ae46-4481-8f07-09f86b57274e
Patty Griffin,Living With Ghosts,https://musicbrainz.org/release/7fe6a811-5c22-4211-b0b6-a7b8e0a270bd
Patty Larkin,Perishable Fruit,https://musicbrainz.org/release/1098b562-805c-41ac-8bd5-cc801b7eb8a9
Patty Larkin,Stranger's World,https://musicbrainz.org/release/af835e59-c5e8-464a-a662-c247d6f27249
Paula Cole,This Fire,https://musicbrainz.org/release/3b487094-e321-4c3d-9633-872719d84d9b
Peace Orchestra,Peace Orchestra,https://musicbrainz.org/release/82c24fe2-36e7-40c2-8ece-55d6bfedd1cd
Pentangle,Pentangle,https://musicbrainz.org/release/ee6d0adc-5745-4c8d-818f-5a3fb47eb399
Peter Gabriel,Passion: Music for the Last Temptation of Christ,https://musicbrainz.org/release/c0cf7ebb-2db9-3dcf-8029-67f487316ea0
Peter Gabriel,Peter Gabriel (Melt),https://musicbrainz.org/release/c3a90044-9258-3e46-a77f-b33ca78c5503
Peter Gabriel,Plays Live,https://musicbrainz.org/release/9d897884-ac56-4edf-97e7-8ee450cd57c3
Peter Gabriel,So,https://musicbrainz.org/release/e0778052-5b59-39f2-a0b0-48515b64a94d
Phish,Farmhouse,https://musicbrainz.org/release/6ccc7e75-4f0d-4794-b06b-057a7a6c9b21
Phish,Hampton Comes Alive,https://musicbrainz.org/release/75382dc8-4b6e-4c7d-a62a-e9865139a794
Phish,Round Room,https://musicbrainz.org/release/46c9f723-b188-49d6-9a29-971ae19198d7
Phish,Story of the Ghost,https://musicbrainz.org/release/e9a3f1cb-d336-421d-8305-4a7290993851
Pickin' on Project,Pickin' on the Grateful Dead: A Tribute,https://musicbrainz.org/release/533b6409-0f75-4eff-adc7-d49baedd32cf
Pieta Brown,Pieta Brown,https://musicbrainz.org/release/f4ec25ff-4fd2-4ee6-b9ce-426639f0f63a
Pink Floyd,Animals,https://musicbrainz.org/release/8ce2b094-cf95-4c99-a5ba-6ac03859f53b
Pink Floyd,Dark Side Of The Moon,https://musicbrainz.org/release/10600476-3b48-4709-a91d-3fdf6d2455e6
Pink Floyd,Wish You Were Here,https://musicbrainz.org/release/d578454b-f725-33a0-afee-7bd82f33588f
Pink Martini,Hey Eugene!,https://musicbrainz.org/release/8ccfba1d-72f5-4614-90fd-3c5056106622
Pink Martini,Sympathique,https://musicbrainz.org/release/63fb25a0-14e1-4744-a556-847975ff733f
Po' Girl,Po' Girl,https://musicbrainz.org/release/e14ef630-eace-4058-8351-82e38a19cf0d
Po' Girl,Vagabond Lullabies,https://musicbrainz.org/release/50eaecf5-a0e8-4065-82bc-1e29487c2afc
Professor Longhair,Crawfish Fiesta,https://musicbrainz.org/release/337b4885-265d-33e7-a252-816e2e0e66fc
Professor Longhair,Mardi Gras in Baton Rouge,https://musicbrainz.org/release/462fc1a2-1d02-472b-9dd2-bc93c6dbc2c5
Professor Trance,Shaman's Breath,https://musicbrainz.org/release/181c48c6-2547-446d-a0ef-9bc84eb5953c
Psychefunkapus,Psychefunkapus,https://musicbrainz.org/release/9ea09fdb-da0c-421f-af2e-29ac54cd5069
Pío Leyva,Soneros de Verdad Present: Pío Leiva,https://musicbrainz.org/release/689eb8d1-e8f7-4379-a02f-b5ab8069dccb
Queen Latifah,The Dana Owens Album,https://musicbrainz.org/release/157cd7ee-ec0f-4ed1-8b85-4510c5c68abd
Quincy Jones,Miles & Quincy Live at Montreux,https://musicbrainz.org/release/d5811f0e-4f7e-4498-90fe-cd82fcde7baf
Rachel Portman,Chocolat,https://musicbrainz.org/release/c3b3ffba-f9f0-41a1-a113-9f25ace8c85f
Rachelle Ferrell,First Instrument,https://musicbrainz.org/release/23856e41-cd13-43f5-ba2d-2e122c469351
Rahsaan Roland Kirk,"Simmer, Reduce, Garnish, & Serve",https://musicbrainz.org/release/4aa03b59-ca8e-4281-9038-e092a903adbc
Rakoto Frah,The Art of Rakoto Frah & Randafison Sylvestre / Madagascar,https://musicbrainz.org/release/3a6bff5a-58eb-4a49-b166-b020597ef8c5
Ralph McTell,From Clare to Here: The Songs of Ralph McTell,https://musicbrainz.org/release/43998c33-405c-4fc8-8c2a-e18a82bb569b
Ramblin’ Jack Elliott,Friends of Mine,https://musicbrainz.org/release/de57dcee-7b73-43f3-8165-e7b4fa5c263f
Randy Crawford,Naked and True,https://musicbrainz.org/release/b08c15ec-f1bd-4d4c-ad6b-48e554f492ae
Randy Crawford,Rich and Poor,https://musicbrainz.org/release/b6c4e193-bddd-417f-a17a-a4e0c071fbe5
Randy Newman,Randy Newman's Faust,https://musicbrainz.org/release/af5dade3-3251-4a1c-bfb5-0533d56e3e3f
Ravi Harris & The Prophets,Funky Sitar Man,https://musicbrainz.org/release/d797a165-8495-46f0-8a89-07df37eb3ed7
Regina Carter,Motor City Moments,https://musicbrainz.org/release/65ef3f04-39df-44b9-af20-d0046b4db403
Regina Carter,Regina Carter,https://musicbrainz.org/release/ddbaf869-bbf3-4efb-bc91-d1cf4eaba1c9
Remmy Ongala,Mambo,https://musicbrainz.org/release/7430d37e-0ac5-4333-8142-1b27d865cd93
Richard Buckner,Bloomed,https://musicbrainz.org/release/38e0a606-21c2-4d44-ba51-741816418a20
Richard Cheese & Lounge Against The Machine,I'd Like a Virgin,https://musicbrainz.org/release/ed2498fe-7fe2-4c24-99f4-05dd2bbea157
Richard Cheese & Lounge Against The Machine,Lounge Against the Machine,https://musicbrainz.org/release/4fecbf14-179d-41fb-9a39-7eb44a4c4634
Richard Thompson,Morris On,https://musicbrainz.org/release-group/a6949ea3-e29c-3fa3-a21a-2c87b38c4e72
Rick Danko,"Danko, Fjeld & Andersen",https://musicbrainz.org/release/e142f726-0629-4b8a-86f9-dfc1caec134c
Rickie Lee Jones,Flying Cowboys,https://musicbrainz.org/release/fd595b60-e4cf-4dc5-8a14-06d457a7bbfd
Rickie Lee Jones,Ghostyhead,https://musicbrainz.org/release/de20a560-2311-42b9-8445-60873be2f80f
Rickie Lee Jones,It's Like This,https://musicbrainz.org/release/3066d8ca-115c-4b05-bc9b-565d0af415f3
Rickie Lee Jones,Live at Red Rocks,https://musicbrainz.org/release/439142c6-4da6-4659-b497-321a60087ee6
Rickie Lee Jones,Naked Songs: Live and Acoustic,https://musicbrainz.org/release/ca525c7b-9eee-4724-a962-9a4a6308f8be
Rickie Lee Jones,Pirates,https://musicbrainz.org/release/954dcb1f-c559-428f-aad8-923b5fe78169
Rickie Lee Jones,Pop Pop,https://musicbrainz.org/release/71709dc1-8f41-4404-a55a-0ae72b7e906f
Rickie Lee Jones,Rickie Lee Jones,https://musicbrainz.org/release/dad30215-3b7c-48cc-8086-006b6c8051fa
Rickie Lee Jones,The Evening of My Best Day,https://musicbrainz.org/release/38105434-2eef-4cd9-a216-ad7bcf441ac7
Rickie Lee Jones,The Magazine,https://musicbrainz.org/release/7f1e9aaf-ffc3-4f4b-a8c7-7619d57c0b38
Rickie Lee Jones,The Sermon on Exposition Boulevard,https://musicbrainz.org/release/d309b897-829c-49b9-9028-43472e605a3a
Rickie Lee Jones,Traffic From Paradise,https://musicbrainz.org/release/16385add-9084-44a3-a746-244fe7544a7e
Robert Cray,Don’t Be Afraid of the Dark,https://musicbrainz.org/release/cffad015-5d86-47cd-a383-c5ad5024c0ab
Robert Cray,Showdown!,https://musicbrainz.org/release/a4e3c15f-4052-49e8-9787-9b7d5d53aefc
Robert Cray,Strong Persuader,https://musicbrainz.org/release/201f1501-368e-4529-8146-ad9232bcb297
Robert Fripp,Exposure,https://musicbrainz.org/release/1cd700f5-c2cb-40fa-aa06-6ad14701f7fb
Robert Fripp,Intergalactic Boogie Express: Live in Europe 1991,https://musicbrainz.org/release/eedc7af4-db61-4802-9758-f9e11516a516
Robert Fripp,The League of Gentlemen,https://musicbrainz.org/release/f9871a60-2d3b-45ca-a304-b5b40dc5ecbc
Robert Fripp,Live!,https://musicbrainz.org/release/f9871a60-2d3b-45ca-a304-b5b40dc5ecbc
Robert Fripp,Novemeber Suite,https://musicbrainz.org/release/c1db41d2-528e-46ac-be9c-bd9f3190e554
Robert Fripp,The Repercussions of Angelic Behavior,https://musicbrainz.org/release/0fcc1d02-9575-49eb-99c8-4abacdb5a224
Robert Fripp,Show of Hands,https://musicbrainz.org/release/08afb1e1-fdeb-4bb3-9859-e943fdbccf90
Robert Fripp,The First Day,https://musicbrainz.org/release/995790b4-6ed3-41d9-aa05-5a68b06bbfa0
Robert Fripp,God Save the Queen/Under Heavy Manners,https://musicbrainz.org/release/3ec31875-9480-3432-bc0f-445b2972b4e5
Robert Johnson,Complete Recordings,https://musicbrainz.org/release/5150f446-9301-4e37-bb9e-c903f44f84bb
Robert Johnson,King of the Delta Blues Singers,https://musicbrainz.org/release/7800ceb3-33c0-3081-8093-55d7f9d14fc1
Robert Plant,Dreamland,https://musicbrainz.org/release/8664cefa-06ef-4c10-b7c7-8c485c79c241
Robert Plant,Fate of Nations,https://musicbrainz.org/release/c384c098-ce20-4e62-a417-3503d0748a66
Robert Plant,No Quarter - Unledded,https://musicbrainz.org/release/6f75f697-346b-499d-8ef8-55cee0e49159
Robin Holcomb,The Big Time,https://musicbrainz.org/release/b9a7a401-5fb7-4697-bac0-78aa685bb9e5
Rory Block,I've Got a Rock in My Sock!,https://musicbrainz.org/release/7011b880-c734-4b43-92f7-acf746045b30
Rory Block,When A Woman Gets The Blues,https://musicbrainz.org/release/da3b4358-40bd-4259-854b-c0ce4d2cb6bb
Rory Gallagher,Calling Card,https://musicbrainz.org/release/acfcfd68-ee32-323d-a608-f9d50ef5c5ee
Rosanne Cash,Rules of Travel,https://musicbrainz.org/release/0b2646a5-fe87-49e8-aaf5-b875e9cce57d
Rosanne Cash,10 Song Demo,https://musicbrainz.org/release/f3293d60-db10-4ea7-9cc3-7c551bd5ac8a
Rosanne Cash,The Wheel,https://musicbrainz.org/release/a17243ba-a0d7-4d86-8fb2-fdc2bae07bc7
Rosie Ledet,Sweet Brown Sugar,https://musicbrainz.org/release/60fa5864-c853-4a8b-9605-0c17cc75609a
Roy Buchanan,Guitar on Fire: The Atlantic Sessions,https://musicbrainz.org/release/da27dab2-990a-421f-bea4-da368d3e7cc0
Roy Buchanan,Live in Japan,https://musicbrainz.org/release/4cade5d8-6560-4487-b0b6-24770d2aadfe
Roy Buchanan,Loading Zone,https://musicbrainz.org/release/6d2fc2f7-ddbb-450b-9d8e-5c6df74ad27e
Roy Buchanan,Second Album,https://musicbrainz.org/release/ea085dcf-d422-4804-a1aa-bc77f701186a
Roy Buchanan,Sweet Dreams: The Anthology,https://musicbrainz.org/release/4999fb78-a139-4b34-963f-e2deebbc6a58
Rubén Blades,Agua de Luna,https://musicbrainz.org/release/9bd891c9-37e0-4bee-ba8f-4998cc392174
Rubén González,Chanchullo,https://musicbrainz.org/release/fc690b04-9d4f-4eb0-a35b-bc1c9bab618b
Rubén González,Introducing… Rubén González,https://musicbrainz.org/release/92eff59f-da6e-36b7-b025-6e90e6c0d6f8
Ry Cooder,Boomer's Story,https://musicbrainz.org/release/05c82074-8425-4c24-a832-69bda422055b
Ry Cooder,Bop Till You Drop,https://musicbrainz.org/release/9ae37a5b-08c0-48bc-a320-f8566cf4306f
Ry Cooder,Borderline,https://musicbrainz.org/release/3feebe88-8d01-4eec-803d-2635ffb917b4
Ry Cooder,Chávez Ravine,https://musicbrainz.org/release/3dbe92e3-772e-41fd-9d6a-a321f6202835
Ry Cooder,Chicken Skin Music,https://musicbrainz.org/release/86f7cb74-90e8-3922-a496-720b0fa97f0f
Ry Cooder,Get Rhythm,https://musicbrainz.org/release/030eba30-be0d-4fa3-accc-6ac3cd85409c
Ry Cooder,Into The Purple Valley,https://musicbrainz.org/release/33fe641f-2459-3049-8edd-ad0167e6f59b
Ry Cooder,Jazz,https://musicbrainz.org/release/8dc73edb-dcaf-45f0-9a95-35b81755f205
Ry Cooder,Johnny Handsome,https://musicbrainz.org/release/e6619929-cf9d-4721-8da5-008a47934a96
Ry Cooder,Mambo Sinuendo,https://musicbrainz.org/release/4d90c45e-691e-4723-aaa2-26f576c7e64a
Ry Cooder,A Meeting by the River,https://musicbrainz.org/release/c66a6bfa-bfc5-4bc2-902b-2251234e751c
Ry Cooder,Paradise & Lunch,https://musicbrainz.org/release/9964568f-8da7-33cd-815a-eae1eef4d30b
Ry Cooder,"Paris, Texas",https://musicbrainz.org/release/4ef2780f-9fc1-33ff-80f6-4b4d65c4130a
Ry Cooder,Showtime,https://musicbrainz.org/release/83b96844-9085-4b51-af74-2710c76001e8
Ry Cooder,The Slide Area,https://musicbrainz.org/release/38b8bb57-0e69-3531-9fad-1ab2dd983b0f
Ry Cooder,Slide on Dropdown D,https://musicbrainz.org/release/24940aba-ee1b-4c99-90f8-3e9b8bfca90c
Sainkho Namtchylak,Stepmother City,https://musicbrainz.org/release/ef9d4a11-ac71-46d1-9ab6-fc17b74a1aff
Sainkho Namtchylak,Time Out,https://musicbrainz.org/release/b81ce43f-8bd4-476b-b386-9fde3c30b789
Sam Bush,Glamor & Grits,https://musicbrainz.org/release/7a751055-026d-4a02-93df-cb50260ed30a
Sam Bush,Howlin’ at the Moon,https://musicbrainz.org/release/cc53db7a-f01f-4cf4-ae07-8c2ab4f4f63f
Sam Bush,"Ice Caps, Peaks of Telluride",https://musicbrainz.org/release/e7f0b00f-2fd0-4f2a-83d3-a8f795df4e95
Sam Bush,The Man and His Music,https://musicbrainz.org/release/597577a8-05d3-4b45-9754-0162661cffdd
Sam Bush,Short Trip Home,https://musicbrainz.org/release/58bc4ccf-8c41-49aa-b94b-819855121faa
Sam Phillips,A Boot and a Shoe,https://musicbrainz.org/release/bdea53a4-7fab-409b-b70f-6ec3f8a06029
Sam Phillips,Fan Dance,https://musicbrainz.org/release/f8456548-acd0-4599-8538-05d30c762530
Sam Phillips,Martinis & Bikinis,https://musicbrainz.org/release/322d784a-30ed-4402-8b16-8afdbb8c4e38
Sam Phillips,Zero Zero Zero,https://musicbrainz.org/release/19552deb-711e-4caa-a9e6-bdaad8b85af0
Sandy Denny,Live at the Royalty Theatre,https://musicbrainz.org/release/e771cfaf-35a3-4dd0-8626-513ac2511c84
Sandy Denny,The North Star Grassman and the Ravens,https://musicbrainz.org/release/05c5458e-3b78-3f33-8c93-0911e8fdd315
Sandy Denny,Rendezvous,https://musicbrainz.org/release/80731efc-77e7-401a-9fef-6ed2033bc6b5
Sara Hickman,Spiritual Appliances,https://musicbrainz.org/release/147ecce2-d4ae-4a2f-99a7-7ea23e226054
Sarah Harmer,You Were Here,https://musicbrainz.org/release/be8ea099-7d30-45c4-8b86-fb5d5238d339
Sarah McLachlan,Afterglow,https://musicbrainz.org/release/a6d1d2e4-dac8-3afa-9e3f-9c4a2019b51b
Sarah McLachlan,Afterglow Live,https://musicbrainz.org/release/3d410d1f-109a-46bb-96a3-496809e37f09
Sarah McLachlan,Drawn To The Rhythm,https://musicbrainz.org/release/601eeacd-ea64-400c-aac6-cd6b857d5959
Sarah McLachlan,Freedom Sessions,https://musicbrainz.org/release/e641afd0-098c-4153-9860-e29339f42716
Sarah McLachlan,Fumbling Towards Ecstasy,https://musicbrainz.org/release/10f4de1d-7fed-47d2-8dd6-eff8aac0ec2d
Sarah McLachlan,Live (Limited Edition),https://musicbrainz.org/release/3d696f34-7e48-4de9-8156-4d7b663326dc
Sarah McLachlan,Mirror Ball,https://musicbrainz.org/release/4fc8612c-8660-4866-85c3-75b7bb226c81
Sarah McLachlan,Mirrorball: The Complete Concert,https://musicbrainz.org/release/86d36529-98a4-35ca-8b84-a25103ffa3d2
Sarah McLachlan,"Rarities, B-Sides, & Other Stuff",https://musicbrainz.org/release/afe931d6-8641-4538-a097-f229da68001d
Sarah McLachlan,Solace,https://musicbrainz.org/release/792f388f-78d3-4c87-8375-4b956251d7e9
Sarah McLachlan,Surfacing,https://musicbrainz.org/release/931cfa58-02a7-4a85-b042-bc8b321d0891
Sarah McLachlan,Touch,https://musicbrainz.org/release/2600414a-c91c-4265-8f3b-53de75bcc981
Sass Jordan,Racine,https://musicbrainz.org/release/db4ea45e-9905-45ae-959d-f07fbe2eced1
Sass Jordan,Rats,https://musicbrainz.org/release/a14e77d7-720b-4486-bc8d-ec9697c5170b
Screamin' Jay Hawkins,Black Music For White People,https://musicbrainz.org/release/e597524a-29be-4217-9922-3d523925096a
Screamin' Jay Hawkins,Vieux Vinyls,https://musicbrainz.org/release/c8f60c5b-a1eb-4db0-970f-7ecee06a4b95
Screamin' Jay Hawkins,Voodoo Jive: The Best of Screamin' Jay Hawkins,https://musicbrainz.org/release/fb761a5f-1639-4cc2-882c-05008b562d2d
Serge Gainsbourg,Du Jazz Dans Le Ravin,https://musicbrainz.org/release/976dbda1-c41e-4515-a31a-f5c153b3c6bf
Serge Gainsbourg,Histoire de Melody Nelson,https://musicbrainz.org/release/bdbe5b7d-6579-4ff6-832f-172b2e83fdb3
Shawn Colvin,Cover Girl,https://musicbrainz.org/release/9bd2dd72-369f-4277-a199-0fc20df5b4f5
Shawn Colvin,Fat City,https://musicbrainz.org/release/ca4634f5-6694-4bae-aac7-35df2c1c82db
Shawn Colvin,Live '88,https://musicbrainz.org/release/6869f25a-d581-4090-936e-8abe828bd302
Shawn Colvin,Retrospective,https://musicbrainz.org/release/86e55f2d-617c-4daa-a91b-46ee5db96c72
Shawn Colvin,A Few Small Repairs,https://musicbrainz.org/release/64e8c9e5-3f0a-4b85-9a8b-1c4521563c5d
Shawn Colvin,Steady On,https://musicbrainz.org/release/b5e3fbcf-c9f8-4c84-acf3-7db35ab586a0
Shawn Colvin,These Four Walls,https://musicbrainz.org/release/f81db7e2-68b7-3725-b98d-5c5efde603a1
Shawn Colvin,Whole New You,https://musicbrainz.org/release/32cb3543-fb44-32f4-88df-ee97ce486fa8
Shawn Phillips,The Best of Shawn Phillips,https://musicbrainz.org/release/fa235629-a98b-4d03-aee7-8489908bd9c2
Sheila Chandra,ABoneCroneDrone,https://musicbrainz.org/release/d0511f81-348f-3778-aa3e-8d30221980d2
Sheila Chandra,This Sentence Is True (The Previous Sentence Is False),https://musicbrainz.org/release/beda19c8-9cce-445e-b7de-deb96fe322a1
Sheila Chandra,Weaving My Ancestors’ Voices,https://musicbrainz.org/release/57cf757d-c486-47b2-a314-ac113fee9417
Sherri Jackson,Catalyst,https://musicbrainz.org/release/04e64829-bf6b-4776-b295-27194ce1b31e
Sherri Jackson,Moments in Denial,https://musicbrainz.org/release/f60e284b-1bb8-40ad-9a52-2d90447031d0
Sherri Jackson,Sherri Jackson,https://musicbrainz.org/release/413dae8f-59be-487c-b351-a64118ff4d89
Sheryl Crow,"C’mon, C’mon",https://musicbrainz.org/release/ac4e672f-0d31-47d4-ad3b-32bbbb1c2ffb
Sheryl Crow,Sheryl Crow,https://musicbrainz.org/release/c6f9452b-1f6d-4ad5-a55e-700b90471332
Sheryl Crow,Sheryl Crow & Friends Live From Central Park,https://musicbrainz.org/release/9c1007f2-b70a-4334-ac91-7b9cd4e8d182
Sheryl Crow,Strong Enough,https://musicbrainz.org/release/cafd8e50-93df-40e8-96ad-240180b81c63
Shona Laing,Genre,https://musicbrainz.org/release/a72b0612-e0e7-4d7b-b90e-8cec19d32632
Shona Laing,New on Earth,https://musicbrainz.org/release/a72b0612-e0e7-4d7b-b90e-8cec19d32632
Shona Laing,Shona Laing,https://musicbrainz.org/release/2bf7c414-b90a-4190-863b-07d746a98107
Shuggie Otis,Inspiration Information,https://musicbrainz.org/release/a5fd58e5-feae-497e-95f0-63a940b0fd87
Sidney Bechet,The Best of Sidney Bechet,https://musicbrainz.org/release/83bdc6a4-6f08-4a30-9832-7cc05af59f65
Sinéad O’Connor,Faith and Courage,https://musicbrainz.org/release/d6ad238d-d759-4740-a39a-1bfb93d75409
Sinéad O’Connor,Gospel Oak,https://musicbrainz.org/release/4c4b4d8c-3f54-4d3e-8a78-912b0fbf3b04
Sinéad O’Connor,I Do Not Want What I Haven't Got,https://musicbrainz.org/release/92f17814-57bb-4c9b-8948-fee1f0677472
Sinéad O’Connor,The Lion And The Cobra,https://musicbrainz.org/release/d023fe20-ad38-313f-b09e-489155b9934e
Sinéad O’Connor,Throw Down Your Arms,https://musicbrainz.org/release/fa033070-272e-3b88-8f11-876d90ec6c05
Sinéad O’Connor,Universal Mother,https://musicbrainz.org/release/312f5c6f-06eb-309d-aaca-a95a360bc5ed
Sipho Gumede,New Era,https://musicbrainz.org/release/92758ea7-5f4e-4816-bc34-ec8cff0d5f0c
Solomon Burke,Don’t Give Up On Me,https://musicbrainz.org/release/c506273f-d462-3fb8-833f-82e472edc43e
Sona Jobarteh,Fasiya,https://musicbrainz.org/release/1fe3a801-4018-4ce4-9387-be15572ab69b
Sonny Landreth,Blues Attack,https://musicbrainz.org/release/40a2daab-26e6-44dd-b3d4-af2ef1c29c0d
Sonny Landreth,Down in Louisiana,https://musicbrainz.org/release/ea746873-089a-3bb7-b504-5b42818d7558
Sonny Landreth,Outward Bound,https://musicbrainz.org/release/680b39e1-a9a5-437d-8c1c-357a663a3b60
Sophie B. Hawkins,Timbre,https://musicbrainz.org/release/ac1519b3-01b0-4448-894a-ae15ea26c5ed
Sophie B. Hawkins,Tongues and Tails,https://musicbrainz.org/release/0b6ffacd-0db8-33cb-952b-7a8f3fd9b8a9
Stan Getz,Getz/Gilberto,https://musicbrainz.org/release/b36a7186-8a86-47b1-ad97-f2278ef0da5f
Stan Getz,The Girl from Ipanema: The Bossa Nova Years,https://musicbrainz.org/release/9b9cbb73-0d08-4c1b-9595-708b178c0be4
Stan Getz,The Song Is You,https://musicbrainz.org/release/ef3e3867-213f-49d8-be70-6392ed86d792
Stan Getz,Verve Jazz Masters 8: Stan Getz,https://musicbrainz.org/release/0aa514bf-5be2-475a-ac1b-0222f9d4c881
Stanley Clarke,Journey to Love,https://musicbrainz.org/release/b9622cc5-242d-39bc-a499-3f91ccce5eb5
Stanley Clarke,School Days,https://musicbrainz.org/release/33e9f93c-4996-4e4c-a20a-9fba4e0446e1
Stephan Micus,Desert Poems,https://musicbrainz.org/release/ef57c0cd-9ae6-4e7d-8b7c-25d558df324a
Stephen Stills,Super Session,https://musicbrainz.org/release/26fa86bf-be86-4d45-843d-4f48fc2ecfc9
Steve Earle,Guitar Town,https://musicbrainz.org/release/a633eb47-8b0d-4b82-8132-cc5cf09d7e7e
Steve Earle,Jerusalem,https://musicbrainz.org/release/3b7bf8fa-ed80-41f1-a04b-7b73e648550d
Steve Earle,The Revolution Starts Now,https://musicbrainz.org/release/7e249817-bd03-47d4-9ed3-9206d31ce291
Steve Earle,The Mountain,https://musicbrainz.org/release/46600b98-3c33-42d4-b66c-0617013a6d6f
Steve Earle,Together at the Bluebird Cafe,https://musicbrainz.org/release/41ffcd14-8368-450e-a53b-54c5503b1df2
Steve Earle,Transcendental Blues,https://musicbrainz.org/release/b09571d4-8b90-4b6e-b698-087d7cf9957a
Steve Goodman,No Big Surprise,https://musicbrainz.org/release/b433114f-3cb8-4b18-92ea-ada3b14e4003
Steve Hillage,Aura,https://musicbrainz.org/release/4223e666-afda-4930-945d-af0b0b6b6c98
Stevie Nicks,Trouble in Shangri-La,https://musicbrainz.org/release/99ca654a-f6d3-4385-afb5-ebee6d5e0ff5
Stéphane Grappelli,Live,https://musicbrainz.org/release/5b27476a-2710-4fc3-a5d8-25d994b79e09
Sue Foley,Big City Blues,https://musicbrainz.org/release/89d74f1b-acab-429b-8b6f-6faa022c5e4c
Sue Foley,Without a Warning,https://musicbrainz.org/release/954981aa-bdba-4c5a-af64-deeb9707f1cf
Sun Kil Moon,Ghosts Of The Great Highway,https://musicbrainz.org/release/eab684fc-3c27-41c6-b4f1-c704bdd6edd9
Susan Greenbaum,Wake Up!,https://musicbrainz.org/release/5a5a35ed-1ae5-4203-85f7-87edfaf23c32
Suzanne Ciani,Seven Waves,https://musicbrainz.org/release/fb560d3f-495e-45c8-a97f-5b7e339aebd1
Suzanne Ciani,Beautysleep,https://musicbrainz.org/release/dad3305b-ca1b-4fcb-b7ea-c11d22f5d627
Séamus Egan,A Week in January,https://musicbrainz.org/release/2d2dc571-adcc-4367-916a-0582131befd3
Séamus Egan,When Juniper Sleeps,https://musicbrainz.org/release/37ab533c-3dc7-4462-8257-f34ad179fd73
Taj Mahal,An Evening of Acoustic Music,https://musicbrainz.org/release/de99cef2-157c-4919-8ebf-123922fd9272
Taj Mahal,Dancing the Blues,https://musicbrainz.org/release/f2bd7c5d-efa5-4652-a1e7-9f8a89ef2ca1
Taj Mahal,Giant Step / De Ole Folks at Home,https://musicbrainz.org/release/e046953a-895f-3ce2-a1db-10b99bf1a1c7
Taj Mahal,Like Never Before,https://musicbrainz.org/release/f88cf172-6372-4880-8399-5e004257c885
The Albion Country Band,Rise Up Like The Sun,https://musicbrainz.org/release/b42cf846-b4a9-46a6-84fd-d5ae129beca7
The Assassins,Cut Me Loose,https://musicbrainz.org/release/6b452115-016f-4253-967a-21ef6c661ea8
The Band,The Basement Tapes,https://musicbrainz.org/release-group/47873729-6db0-3431-99e7-0292e939dadf
The Band,Before the Flood,https://musicbrainz.org/release-group/d11eff0d-e0e7-35f4-b114-c90910028333
The Band,Rock of Ages,https://musicbrainz.org/release/7f657970-99ce-40e8-ae6a-69989231577d
The Band,The Last Waltz,https://musicbrainz.org/release/fa9d2c01-1ecb-4c94-ac3f-3b57d9a2081e
The Band,To Kingdom Come,https://musicbrainz.org/release/e2e80584-2c2f-488d-983b-6292f04f3598
The Be Good Tanyas,Blue Horse,https://musicbrainz.org/release/1ff4ea24-a87a-4240-a76c-d6249f559db4
The Be Good Tanyas,Chinatown,https://musicbrainz.org/release/d83a156e-46b0-4f23-9205-a8fe06ef6936
The Beach Boys,Pet Sounds,https://musicbrainz.org/release/865cad65-0ee4-4ba3-89e8-66e23e8e0b53
The Bears,Rise & Shine,https://musicbrainz.org/release/1a9c91c5-09a2-44f4-bc2f-22562c09ec2c
The Bears,The Bears,https://musicbrainz.org/release/89b93d72-16eb-4a33-b67f-2c9c02fe8b1b
The Beat Farmers,Glad 'n' Greasy,https://musicbrainz.org/release/3f03b021-c02d-40d9-b9ec-54a535d307d2
The Beat Farmers,Loud And Plowed And... Live!!,https://musicbrainz.org/release/8ea95945-252f-481d-a914-d5d54de5a9e1
The Beat Farmers,Manifold,https://musicbrainz.org/release/57df3412-99e4-479b-a8df-5bada7c48926
The Beatles,Let It Be,https://musicbrainz.org/release/79c313a5-0e50-4572-8aa6-fd0d297abd97
The Beatles,Revolver,https://musicbrainz.org/release/faa47611-ff6f-3e08-b27c-7e56583c08e4
The Beatles,The Beatles (“The White Album”),https://musicbrainz.org/release/034e0c73-c2df-328b-861c-3db28217aeed
The Beatles,The White Album,https://musicbrainz.org/release/0d8e06e2-95d6-3dd4-bfb2-7781af900bdb
The Blasters,American Music,https://musicbrainz.org/release/de7b4a4d-316c-4e29-a401-91f76d23db56
The Blasters,Trouble Bound,https://musicbrainz.org/artist/ce0a5b20-7485-4074-85c8-bdb6a3668d12
The Blind Boys of Alabama,Go Tell It On The Mountain,https://musicbrainz.org/release/da61b4b3-33c4-4995-92a2-ecc58c46c4d8
The Blind Boys of Alabama,Spirit of the Century,https://musicbrainz.org/release/0a1e35f6-255f-4701-b6ec-7e0a9e376c08
The Books,The Lemon of Pink,https://musicbrainz.org/release/3f59ccb0-a63b-3ac6-beaa-bca629030969
The Bothy Band,The Best of the Bothy Band,https://musicbrainz.org/release/5f2882ca-1fdf-4e0e-a93f-abeba3a3349a
The Carolina Chocolate Drops,Genuine Negro Jig,https://musicbrainz.org/release/c8480d46-bfbc-3213-9717-51d843483f51
